epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,9435.25,0.67914,0.40891,0.89981,0.89936,0.85296,0.90663,0.72719,0.68332,0.38105,0.88225,0.00072695,0.00072695,0.00072695
90,9539.58,0.68105,0.41094,0.90003,0.92021,0.84513,0.91459,0.73099,0.68057,0.37723,0.88154,0.000721372,0.000721372,0.000721372
91,9644.07,0.68505,0.41532,0.90202,0.90653,0.85823,0.90656,0.73013,0.67585,0.37818,0.87983,0.000715761,0.000715761,0.000715761
92,9749.37,0.68032,0.40933,0.89983,0.90984,0.85629,0.91403,0.72991,0.67359,0.37749,0.87928,0.000710116,0.000710116,0.000710116
93,9854.81,0.67531,0.40549,0.89849,0.91663,0.85242,0.91508,0.73403,0.67328,0.37394,0.87897,0.000704439,0.000704439,0.000704439
94,9959.87,0.67681,0.40848,0.89817,0.90388,0.8622,0.91284,0.73612,0.67241,0.37361,0.87884,0.00069873,0.00069873,0.00069873
95,10064.6,0.67738,0.40744,0.89841,0.91429,0.86578,0.91054,0.73279,0.67307,0.37364,0.878,0.000692991,0.000692991,0.000692991
96,10169.2,0.66806,0.40281,0.89426,0.91229,0.86526,0.90767,0.7342,0.66994,0.37358,0.87664,0.000687222,0.000687222,0.000687222
97,10273.9,0.66759,0.40083,0.89491,0.91237,0.86597,0.91019,0.73823,0.66927,0.37264,0.87726,0.000681424,0.000681424,0.000681424
98,10378.3,0.66927,0.39993,0.89416,0.90096,0.87872,0.90974,0.73418,0.66917,0.37209,0.87679,0.000675598,0.000675598,0.000675598
99,10482.7,0.66581,0.40125,0.89408,0.89774,0.87213,0.90545,0.73395,0.66794,0.37317,0.87603,0.000669746,0.000669746,0.000669746
100,10587.7,0.66406,0.39912,0.89368,0.89889,0.87107,0.90623,0.73253,0.66655,0.37267,0.8763,0.000663867,0.000663867,0.000663867
101,10693.1,0.66204,0.39736,0.89143,0.91195,0.87196,0.91343,0.7355,0.6662,0.37118,0.8755,0.000657963,0.000657963,0.000657963
102,10797.6,0.65935,0.39457,0.89041,0.9132,0.86763,0.91953,0.74195,0.66507,0.36984,0.87428,0.000652036,0.000652036,0.000652036
103,10903.6,0.65766,0.39547,0.89048,0.91908,0.87018,0.91335,0.73985,0.66456,0.36893,0.87343,0.000646085,0.000646085,0.000646085
104,11008.8,0.65471,0.3916,0.89147,0.92408,0.86653,0.9149,0.7411,0.66236,0.36826,0.87333,0.000640111,0.000640111,0.000640111
105,11113.5,0.65888,0.39545,0.89112,0.92864,0.85989,0.91448,0.73775,0.66267,0.36765,0.87351,0.000634117,0.000634117,0.000634117
106,11218.7,0.65155,0.39146,0.89149,0.91417,0.85788,0.91546,0.73893,0.6619,0.36724,0.87373,0.000628101,0.000628101,0.000628101
107,11323.8,0.65495,0.39275,0.89076,0.9064,0.87295,0.91773,0.73809,0.65988,0.36745,0.87234,0.000622067,0.000622067,0.000622067
108,11428.3,0.65678,0.39475,0.89147,0.92592,0.86063,0.91855,0.74214,0.65931,0.36549,0.87278,0.000616014,0.000616014,0.000616014
109,11533.9,0.64907,0.39085,0.88766,0.91689,0.87214,0.92092,0.74726,0.65878,0.36473,0.87274,0.000609944,0.000609944,0.000609944
110,11639.8,0.64309,0.38596,0.88568,0.91506,0.88045,0.92599,0.74537,0.65793,0.36517,0.87197,0.000603856,0.000603856,0.000603856
111,11745,0.64357,0.38711,0.88578,0.92317,0.8695,0.91751,0.74313,0.6582,0.36363,0.87133,0.000597754,0.000597754,0.000597754
112,11851.2,0.64188,0.38388,0.88547,0.91703,0.87872,0.91827,0.74315,0.658,0.36232,0.8713,0.000591636,0.000591636,0.000591636
113,11955.6,0.64125,0.38609,0.885,0.92909,0.86742,0.92167,0.74618,0.65616,0.36184,0.87112,0.000585505,0.000585505,0.000585505
114,12060.5,0.6404,0.3844,0.88435,0.92424,0.86624,0.91896,0.74665,0.65686,0.36199,0.87132,0.000579362,0.000579362,0.000579362
115,12165.1,0.64036,0.3835,0.88624,0.92071,0.87887,0.91949,0.74591,0.65508,0.36126,0.87084,0.000573206,0.000573206,0.000573206
116,12270.2,0.64333,0.38387,0.88532,0.91512,0.88853,0.92516,0.75038,0.65424,0.35966,0.87075,0.00056704,0.00056704,0.00056704
117,12376.1,0.63905,0.38222,0.88468,0.92365,0.88475,0.92161,0.74981,0.6537,0.35902,0.8705,0.000560864,0.000560864,0.000560864
118,12481.4,0.63999,0.3848,0.88337,0.92134,0.87997,0.92677,0.75251,0.65295,0.35985,0.86972,0.000554679,0.000554679,0.000554679
119,12586.2,0.62932,0.37582,0.88161,0.92765,0.87724,0.92659,0.7522,0.65248,0.35999,0.86947,0.000548486,0.000548486,0.000548486
120,12691,0.63176,0.37782,0.88271,0.91342,0.88493,0.92497,0.75265,0.65145,0.3596,0.86922,0.000542287,0.000542287,0.000542287
121,12795.9,0.63153,0.37788,0.88221,0.92227,0.87327,0.92503,0.75221,0.65113,0.35947,0.86874,0.000536081,0.000536081,0.000536081
122,12901.1,0.63002,0.37707,0.88027,0.9197,0.8753,0.92118,0.75043,0.65076,0.35922,0.8685,0.000529871,0.000529871,0.000529871
123,13006.8,0.62922,0.3755,0.88241,0.92269,0.87555,0.92078,0.74976,0.65051,0.3592,0.86887,0.000523657,0.000523657,0.000523657
124,13112.1,0.62653,0.37495,0.88168,0.92167,0.87381,0.92244,0.75144,0.6495,0.35878,0.86887,0.000517439,0.000517439,0.000517439
125,13218.3,0.626,0.37477,0.88075,0.92548,0.87212,0.92069,0.75056,0.64913,0.3583,0.86916,0.00051122,0.00051122,0.00051122
126,13324.1,0.61994,0.37226,0.87775,0.9205,0.87503,0.92274,0.75042,0.64863,0.35719,0.86896,0.000505,0.000505,0.000505
127,13429.2,0.6208,0.37316,0.87856,0.92407,0.87145,0.92522,0.75264,0.64727,0.35578,0.86838,0.00049878,0.00049878,0.00049878
128,13534.2,0.61931,0.37267,0.87826,0.92274,0.87196,0.92548,0.75249,0.6474,0.35586,0.86825,0.000492561,0.000492561,0.000492561
129,13639.8,0.61801,0.37101,0.87963,0.92515,0.87394,0.92551,0.75395,0.64636,0.35503,0.86792,0.000486343,0.000486343,0.000486343
130,13745.4,0.61567,0.36894,0.87747,0.92593,0.87141,0.92675,0.75498,0.64626,0.35415,0.86751,0.000480129,0.000480129,0.000480129
131,13850.9,0.61466,0.3669,0.87677,0.92907,0.87031,0.9262,0.75527,0.64555,0.35384,0.86702,0.000473919,0.000473919,0.000473919
132,13955.6,0.61408,0.36677,0.87391,0.92965,0.87055,0.92676,0.75446,0.64379,0.35272,0.86642,0.000467713,0.000467713,0.000467713
133,14061.2,0.61371,0.36615,0.87564,0.92705,0.87223,0.92723,0.75532,0.64331,0.35292,0.86624,0.000461514,0.000461514,0.000461514
134,14166.2,0.61104,0.36758,0.8756,0.92886,0.8714,0.92397,0.7549,0.64301,0.3526,0.86637,0.000455321,0.000455321,0.000455321
135,14271.2,0.61022,0.36485,0.87515,0.92842,0.87081,0.92458,0.75569,0.64282,0.35297,0.86605,0.000449136,0.000449136,0.000449136
136,14375.6,0.61259,0.36456,0.87616,0.92786,0.86969,0.92663,0.75529,0.6426,0.35232,0.86583,0.00044296,0.00044296,0.00044296
137,14479.9,0.60453,0.361,0.87251,0.92697,0.87002,0.92708,0.75666,0.64239,0.35187,0.86609,0.000436794,0.000436794,0.000436794
138,14583.9,0.60502,0.36178,0.87458,0.92323,0.87039,0.92776,0.75615,0.64179,0.35178,0.86608,0.000430638,0.000430638,0.000430638
139,14688.3,0.60483,0.36298,0.8736,0.9241,0.8709,0.92909,0.7578,0.64114,0.35125,0.86608,0.000424495,0.000424495,0.000424495
140,14794.1,0.60616,0.36361,0.87446,0.92621,0.86983,0.92743,0.75675,0.64099,0.35104,0.86599,0.000418364,0.000418364,0.000418364
141,14899.4,0.59967,0.35759,0.87119,0.9267,0.87068,0.92837,0.75767,0.64069,0.35135,0.86619,0.000412246,0.000412246,0.000412246
