epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,13793.5,1.25358,0.74274,0.99378,0.6832,0.39765,0.45176,0.28968,1.33617,0.78465,0.98666,0.001156,0.001156,0.001156
136,13895.4,1.25611,0.74204,0.99314,0.68474,0.39773,0.45184,0.28978,1.33623,0.78463,0.98655,0.00109,0.00109,0.00109
137,13997.4,1.25246,0.74138,0.99297,0.68254,0.39838,0.45198,0.28982,1.33639,0.78488,0.98649,0.001024,0.001024,0.001024
138,14099.3,1.25095,0.73971,0.99303,0.68188,0.39836,0.45194,0.28987,1.33634,0.78458,0.98639,0.000958,0.000958,0.000958
139,14201.3,1.25179,0.73783,0.99248,0.67894,0.39876,0.45202,0.28979,1.33648,0.78456,0.98632,0.000892,0.000892,0.000892
140,14303.2,1.24713,0.73498,0.99124,0.6768,0.39897,0.45208,0.28996,1.33645,0.78439,0.98627,0.000826,0.000826,0.000826
141,14405.6,1.26729,0.72545,0.98865,0.68059,0.39801,0.45187,0.28992,1.33659,0.78453,0.98616,0.00076,0.00076,0.00076
142,14506.3,1.25696,0.71648,0.98555,0.68148,0.39789,0.45184,0.28989,1.33644,0.78464,0.98606,0.000694,0.000694,0.000694
143,14606.4,1.25232,0.71076,0.98401,0.68226,0.3981,0.45189,0.28983,1.33655,0.78466,0.98601,0.000628,0.000628,0.000628
144,14706.9,1.24945,0.70915,0.98287,0.68227,0.3984,0.45182,0.28988,1.33675,0.78461,0.98603,0.000562,0.000562,0.000562
145,14807.3,1.24546,0.70599,0.98272,0.68244,0.39857,0.45176,0.28979,1.33708,0.7844,0.98606,0.000496,0.000496,0.000496
146,14907.6,1.24264,0.70301,0.98071,0.67932,0.39962,0.45182,0.28967,1.33724,0.78443,0.98612,0.00043,0.00043,0.00043
147,15007.6,1.2386,0.70135,0.97928,0.6786,0.40027,0.45185,0.28955,1.33738,0.78443,0.98609,0.000364,0.000364,0.000364
148,15107.7,1.23613,0.6979,0.97898,0.67952,0.39988,0.45157,0.2895,1.33754,0.7843,0.9861,0.000298,0.000298,0.000298
149,15208,1.23265,0.69579,0.97846,0.67918,0.40021,0.45165,0.2894,1.33768,0.7841,0.9861,0.000232,0.000232,0.000232
150,15308.3,1.23087,0.69365,0.97615,0.6813,0.3995,0.45171,0.28946,1.33791,0.78392,0.98608,0.000166,0.000166,0.000166
