epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,7658.77,1.23787,0.718,0.99691,0.69056,0.40537,0.4572,0.29374,1.30982,0.75005,0.99181,0.000484272,0.000484272,0.000484272
79,7757.87,1.23352,0.71631,0.99676,0.68936,0.40577,0.45734,0.29371,1.30974,0.74978,0.99164,0.000473919,0.000473919,0.000473919
80,7856.59,1.23611,0.71962,0.99674,0.68874,0.40611,0.4574,0.29375,1.30966,0.74977,0.99145,0.000463579,0.000463579,0.000463579
81,7954.44,1.23528,0.71657,0.99709,0.688,0.40669,0.45754,0.29379,1.3094,0.74968,0.99129,0.000453258,0.000453258,0.000453258
82,8052.86,1.23241,0.71492,0.99611,0.69161,0.40565,0.45771,0.294,1.30927,0.74939,0.99125,0.00044296,0.00044296,0.00044296
83,8151.34,1.23205,0.71435,0.99543,0.69543,0.40496,0.45759,0.29408,1.30909,0.74888,0.99119,0.000432689,0.000432689,0.000432689
84,8249.81,1.23214,0.71242,0.99487,0.69707,0.40344,0.45762,0.29418,1.3092,0.74874,0.99102,0.000422449,0.000422449,0.000422449
85,8347.98,1.22902,0.71145,0.9949,0.69492,0.40451,0.45781,0.29435,1.30913,0.74846,0.9909,0.000412246,0.000412246,0.000412246
86,8446.82,1.22852,0.71162,0.99406,0.69561,0.40403,0.45802,0.29436,1.3093,0.74843,0.99085,0.000402084,0.000402084,0.000402084
87,8546.63,1.22914,0.71128,0.99437,0.69523,0.40418,0.45814,0.29438,1.30938,0.74822,0.99083,0.000391966,0.000391966,0.000391966
88,8646.18,1.22358,0.70654,0.99254,0.69219,0.40582,0.45825,0.2944,1.30904,0.74815,0.99067,0.000381899,0.000381899,0.000381899
89,8745.87,1.2233,0.70639,0.99194,0.69305,0.40612,0.45807,0.29447,1.30915,0.74787,0.99065,0.000371885,0.000371885,0.000371885
90,8845.22,1.219,0.70548,0.9912,0.6975,0.40473,0.45809,0.29449,1.30921,0.74762,0.99061,0.000361929,0.000361929,0.000361929
91,8944.36,1.22049,0.70586,0.99137,0.69775,0.40545,0.45829,0.29463,1.30968,0.74776,0.99081,0.000352037,0.000352037,0.000352037
92,9043.87,1.21836,0.70106,0.99049,0.69442,0.40688,0.45836,0.29477,1.31002,0.74778,0.9908,0.000342211,0.000342211,0.000342211
93,9143.03,1.21815,0.70275,0.99043,0.69525,0.4067,0.45831,0.29471,1.31018,0.74774,0.99072,0.000332457,0.000332457,0.000332457
