epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,11630.2,0.60509,0.36308,0.87236,0.92262,0.87748,0.92868,0.75333,0.67069,0.35968,0.87289,0.000805925,0.000805925,0.000805925
75,11789.7,0.60382,0.35888,0.87153,0.93579,0.86411,0.92607,0.74817,0.66734,0.35734,0.87402,0.000800963,0.000800963,0.000800963
76,11950.1,0.60241,0.35777,0.87074,0.91688,0.88744,0.92939,0.74793,0.66797,0.35643,0.87437,0.000795954,0.000795954,0.000795954
77,12109.8,0.59862,0.35762,0.86914,0.92629,0.88299,0.92845,0.75533,0.66853,0.35676,0.87349,0.000790898,0.000790898,0.000790898
78,12269.1,0.60069,0.35912,0.87202,0.92254,0.88873,0.92701,0.75321,0.67143,0.35812,0.87368,0.000785798,0.000785798,0.000785798
79,12428.2,0.59737,0.35563,0.87017,0.92295,0.884,0.92646,0.75287,0.66695,0.357,0.87158,0.000780653,0.000780653,0.000780653
80,12587.5,0.60072,0.35597,0.87002,0.92894,0.89497,0.92421,0.74901,0.6664,0.35679,0.87344,0.000775465,0.000775465,0.000775465
81,12747.4,0.59409,0.35188,0.86791,0.92776,0.8956,0.92832,0.75092,0.66553,0.35497,0.87125,0.000770234,0.000770234,0.000770234
82,12909.3,0.59689,0.35429,0.87007,0.92014,0.88833,0.9248,0.74883,0.66323,0.35517,0.87205,0.000764961,0.000764961,0.000764961
83,13095.1,0.59141,0.3538,0.8691,0.90848,0.88638,0.92385,0.75051,0.66208,0.35391,0.87163,0.000759648,0.000759648,0.000759648
84,13266.7,0.59312,0.35373,0.86784,0.91168,0.89451,0.92962,0.75704,0.66118,0.3544,0.87136,0.000754293,0.000754293,0.000754293
85,13429.2,0.59617,0.35389,0.8682,0.92991,0.87316,0.93048,0.75417,0.66256,0.35455,0.86959,0.0007489,0.0007489,0.0007489
86,13587.6,0.5881,0.35129,0.86654,0.93268,0.88048,0.93063,0.75523,0.65926,0.35302,0.8686,0.000743468,0.000743468,0.000743468
87,13745.6,0.59065,0.35136,0.86779,0.91874,0.88795,0.93018,0.75558,0.66263,0.35437,0.87222,0.000737998,0.000737998,0.000737998
88,13903.1,0.59129,0.35356,0.86707,0.93206,0.88674,0.9285,0.75291,0.6615,0.35319,0.87069,0.000732492,0.000732492,0.000732492
89,14060.3,0.58604,0.34796,0.867,0.92326,0.8935,0.92422,0.75535,0.66227,0.35165,0.87082,0.00072695,0.00072695,0.00072695
90,14217.7,0.58591,0.34859,0.86565,0.91082,0.90311,0.92293,0.75161,0.66229,0.35051,0.86993,0.000721372,0.000721372,0.000721372
91,14375.4,0.59039,0.35084,0.86888,0.92621,0.89193,0.92845,0.75215,0.65559,0.34975,0.86882,0.000715761,0.000715761,0.000715761
92,14532.7,0.58614,0.34887,0.86656,0.93397,0.88798,0.92987,0.75296,0.65789,0.3504,0.87011,0.000710116,0.000710116,0.000710116
93,14690.1,0.57857,0.34366,0.86328,0.9215,0.88913,0.92779,0.75284,0.65923,0.35035,0.87069,0.000704439,0.000704439,0.000704439
94,14847.4,0.58391,0.34774,0.86429,0.91895,0.88899,0.9254,0.75151,0.65906,0.34991,0.87056,0.00069873,0.00069873,0.00069873
95,15004.8,0.58558,0.34828,0.8646,0.91494,0.89813,0.93342,0.75261,0.6595,0.34958,0.86976,0.000692991,0.000692991,0.000692991
96,15162.3,0.57921,0.34447,0.86339,0.93935,0.87545,0.93142,0.75736,0.65227,0.34564,0.86958,0.000687222,0.000687222,0.000687222
97,15319.6,0.57868,0.3454,0.86378,0.92549,0.89017,0.93141,0.75456,0.6546,0.34724,0.86999,0.000681424,0.000681424,0.000681424
